,age,sex,years_study,color_race,salary,civil_status,region
64696,43,woman,11.0,brown,12422.391189513477,not_married,midwest
64697,50,man,15.0,white,89762.3984375,married,midwest
64698,43,woman,11.0,white,686.4000244140625,married,midwest
64699,51,woman,15.0,yellow,121080.0,not_married,midwest
64700,32,man,15.0,white,31200.0,not_married,midwest
64701,27,man,14.0,white,12422.391189513477,not_married,midwest
64702,47,man,11.0,white,12422.391189513477,married,midwest
64703,43,woman,11.0,white,18000.0,married,midwest
64704,22,man,11.0,white,12422.391189513477,not_married,midwest
64705,57,man,11.0,white,12422.391189513477,married,midwest
64706,47,woman,8.0,white,5696.400390625,married,midwest
64707,28,man,12.0,white,12422.391189513477,not_married,midwest
64708,26,man,15.0,white,12422.391189513477,not_married,midwest
64709,58,woman,12.0,white,12422.391189513477,not_married,midwest
64710,35,man,15.0,white,12422.391189513477,not_married,midwest
64711,25,man,15.0,white,12422.391189513477,not_married,midwest
64712,59,woman,12.0,white,12422.391189513477,not_married,midwest
64713,28,man,8.0,brown,6660.0,not_married,midwest
64714,27,woman,13.0,white,5439.0,not_married,midwest
64715,21,man,12.0,white,12422.391189513477,not_married,midwest
64716,57,woman,15.0,brown,12422.391189513477,not_married,midwest
64717,29,man,15.0,brown,12422.391189513477,not_married,midwest
64718,28,man,15.0,brown,9504.0,not_married,midwest
64719,33,woman,15.0,brown,12422.391189513477,not_married,midwest
64720,28,woman,15.0,brown,12422.391189513477,not_married,midwest
64721,49,man,9.0,brown,8400.0,married,midwest
64722,46,woman,5.0,brown,6000.0,married,midwest
64723,21,woman,11.0,brown,7128.0,not_married,midwest
64724,27,man,11.0,brown,6534.0,not_married,midwest
64725,26,woman,9.0,white,4800.0,not_married,midwest
64726,27,man,11.0,white,9504.0,not_married,midwest
64727,51,man,5.0,brown,5580.0,married,midwest
64728,50,woman,5.0,brown,12422.391189513477,married,midwest
64729,54,woman,5.0,brown,6000.0,not_married,midwest
64730,34,man,11.0,brown,12422.391189513477,not_married,midwest
64731,30,woman,11.0,brown,12422.391189513477,not_married,midwest
64732,29,man,15.0,brown,12422.391189513477,not_married,midwest
64733,28,woman,14.0,brown,8330.849609375,not_married,midwest
64734,25,man,11.0,brown,12422.391189513477,not_married,midwest
64735,25,woman,12.0,brown,12422.391189513477,not_married,midwest
64736,21,woman,5.0,brown,12422.391189513477,not_married,midwest
64737,24,man,5.0,brown,12422.391189513477,not_married,midwest
64738,43,man,11.0,white,174600.0,married,midwest
64739,41,woman,8.0,brown,12422.391189513477,married,midwest
64740,21,man,11.0,brown,0.0,not_married,midwest
64741,39,woman,15.0,brown,48000.0,married,midwest
64742,43,man,15.0,brown,12422.391189513477,married,midwest
64743,25,man,11.0,brown,12422.391189513477,not_married,midwest
64744,20,woman,12.0,brown,12422.391189513477,not_married,midwest
64745,26,woman,15.0,white,12422.391189513477,not_married,midwest
64746,52,woman,11.0,white,5354.400390625,not_married,midwest
64747,26,woman,5.0,brown,910.7999877929688,not_married,midwest
64748,35,man,11.0,white,6534.0,not_married,midwest
64749,33,man,5.0,white,12422.391189513477,not_married,midwest
64750,30,woman,10.0,white,12422.391189513477,not_married,midwest
64751,35,man,9.0,brown,12422.391189513477,not_married,midwest
64752,33,woman,6.0,brown,910.7999877929688,not_married,midwest
64753,36,woman,11.0,brown,12422.391189513477,not_married,midwest
64754,50,man,15.0,brown,12422.391189513477,married,midwest
64755,49,woman,15.0,brown,12422.391189513477,married,midwest
64756,23,man,5.0,white,12422.391189513477,not_married,midwest
64757,20,woman,12.0,brown,3060.0,not_married,midwest
64758,45,woman,15.0,white,58752.0,not_married,midwest
64759,43,woman,11.0,white,8472.0,not_married,midwest
64760,46,woman,11.0,white,10200.0,not_married,midwest
64761,24,man,11.0,white,10098.0,not_married,midwest
64762,25,woman,11.0,brown,6600.0,not_married,midwest
64763,41,woman,11.0,white,910.7999877929688,not_married,midwest
64764,59,man,15.0,white,12422.391189513477,married,midwest
64765,49,woman,15.0,white,12692.8798828125,married,midwest
64766,55,woman,11.0,white,10200.0,not_married,midwest
64767,28,man,14.0,white,24240.0,not_married,midwest
64768,26,man,15.0,white,24240.0,not_married,midwest
64769,26,woman,12.0,white,12120.0,not_married,midwest
64770,55,man,10.0,brown,12422.391189513477,married,midwest
64771,55,woman,15.0,white,48480.0,married,midwest
64772,27,man,12.0,brown,12422.391189513477,not_married,midwest
64773,23,woman,11.0,white,9090.0,not_married,midwest
64774,20,man,11.0,white,4848.0,not_married,midwest
64775,37,man,11.0,brown,6534.0,not_married,midwest
64776,24,man,5.0,brown,12422.391189513477,not_married,midwest
64777,35,man,11.0,brown,4025.0,not_married,midwest
64778,40,man,5.0,white,12422.391189513477,not_married,midwest
64779,45,woman,5.0,white,12422.391189513477,not_married,midwest
64780,22,woman,11.0,brown,12422.391189513477,not_married,midwest
64781,32,man,11.0,white,10656.0,not_married,midwest
64782,31,woman,11.0,brown,5982.900390625,not_married,midwest
64783,48,man,14.0,brown,223200.0,married,midwest
64784,43,woman,14.0,white,29760.0,married,midwest
64785,53,woman,5.0,white,2725.0,not_married,midwest
64786,21,woman,13.0,white,7764.0,not_married,midwest
64787,57,woman,11.0,brown,12422.391189513477,not_married,midwest
64788,28,woman,11.0,black,7194.0,not_married,midwest
64789,54,woman,5.0,brown,8394.0,not_married,midwest
64790,34,man,7.0,white,7978.80029296875,not_married,midwest
64791,42,woman,7.0,white,2784.60009765625,not_married,midwest
64792,37,man,14.0,white,5424.0,married,midwest
64793,31,woman,15.0,white,51142.796875,married,midwest
64794,59,woman,11.0,brown,12422.391189513477,married,midwest
64795,57,man,11.0,brown,37260.0,married,midwest
64796,31,woman,15.0,brown,74664.0,not_married,midwest
64797,28,man,15.0,brown,36124.0,not_married,midwest
64798,24,man,15.0,brown,3346.0,not_married,midwest
64799,41,woman,15.0,white,30360.0,not_married,midwest
64800,41,woman,15.0,brown,59340.0,not_married,midwest
64801,47,woman,15.0,brown,2539.7998046875,not_married,midwest
64802,41,man,11.0,brown,12422.391189513477,not_married,midwest
64803,45,woman,5.0,brown,185772.0,not_married,midwest
64804,38,woman,11.0,brown,11565.0,not_married,midwest
64805,21,man,11.0,white,2200.0,not_married,midwest
64806,21,man,11.0,brown,5888.0,not_married,midwest
64807,25,woman,13.0,brown,12422.391189513477,not_married,midwest
64808,50,woman,5.0,black,9545.0,married,midwest
64809,53,man,8.0,white,12422.391189513477,married,midwest
64810,25,man,13.0,white,12422.391189513477,not_married,midwest
64811,20,man,10.0,white,12422.391189513477,not_married,midwest
64812,53,man,11.0,brown,56028.0,married,midwest
64813,42,woman,11.0,brown,795.0,married,midwest
64814,59,woman,11.0,brown,62100.0,married,midwest
64815,56,man,8.0,brown,12422.391189513477,married,midwest
64816,47,woman,11.0,brown,87340.203125,not_married,midwest
64817,25,woman,15.0,brown,16068.0,not_married,midwest
64818,22,woman,11.0,brown,12422.391189513477,not_married,midwest
64819,28,man,11.0,black,5313.0,not_married,midwest
64820,23,man,11.0,black,3121.7998046875,not_married,midwest
64821,48,man,7.0,white,12422.391189513477,married,midwest
64822,47,woman,8.0,brown,12422.391189513477,married,midwest
64823,26,woman,14.0,white,12422.391189513477,not_married,midwest
64824,24,woman,11.0,brown,3588.0,not_married,midwest
64825,23,woman,13.0,white,12422.391189513477,not_married,midwest
64826,51,woman,10.0,white,12422.391189513477,not_married,midwest
64827,30,man,11.0,white,14703.0,not_married,midwest
64828,37,woman,11.0,white,9156.0,not_married,midwest
64829,43,woman,11.0,white,7586.400390625,not_married,midwest
64830,37,woman,11.0,black,2486.0,married,midwest
64831,27,man,15.0,brown,12422.391189513477,married,midwest
64832,43,man,11.0,white,65088.0,married,midwest
64833,52,woman,5.0,white,12422.391189513477,married,midwest
64834,31,woman,15.0,brown,41400.0,not_married,midwest
64835,54,man,15.0,white,63600.0,not_married,midwest
64836,44,woman,5.0,black,5886.0,not_married,midwest
64837,22,woman,11.0,black,12422.391189513477,not_married,midwest
64838,20,man,11.0,black,6180.0,not_married,midwest
64839,31,man,15.0,brown,77200.0,married,midwest
64840,29,woman,15.0,brown,12422.391189513477,married,midwest
64841,56,woman,11.0,white,12422.391189513477,not_married,midwest
64842,60,woman,15.0,black,96600.0,not_married,midwest
64843,43,man,12.0,brown,193200.0,married,midwest
64844,40,woman,12.0,brown,64860.0,married,midwest
64845,56,man,15.0,white,67800.0,married,midwest
64846,46,woman,12.0,brown,146312.40625,married,midwest
64847,24,man,15.0,white,12422.391189513477,not_married,midwest
64848,24,woman,15.0,white,44850.0,not_married,midwest
64849,20,woman,12.0,brown,12422.391189513477,not_married,midwest
64850,60,man,11.0,brown,12422.391189513477,married,midwest
64851,50,woman,11.0,brown,15840.0,married,midwest
64852,33,woman,15.0,brown,23760.0,not_married,midwest
64853,29,woman,14.0,white,12422.391189513477,not_married,midwest
64854,59,woman,11.0,black,7704.0,not_married,midwest
64855,28,man,11.0,black,6932.400390625,not_married,midwest
64856,51,woman,13.0,brown,12422.391189513477,not_married,midwest
64857,23,woman,15.0,brown,12422.391189513477,not_married,midwest
64858,27,man,11.0,white,6284.799987792969,married,midwest
64859,33,woman,11.0,white,11544.0,married,midwest
64860,37,man,8.0,white,32700.0,married,midwest
64861,34,woman,11.0,white,12422.391189513477,married,midwest
64862,55,woman,15.0,white,20841.720703125,not_married,midwest
64863,43,man,14.0,brown,40680.0,married,midwest
64864,40,woman,13.0,brown,16380.0,married,midwest
64865,23,man,11.0,brown,12422.391189513477,not_married,midwest
64866,20,woman,11.0,brown,12422.391189513477,not_married,midwest
64867,27,man,10.0,white,60600.0,married,midwest
64868,26,woman,10.0,white,1308.0,married,midwest
64869,46,man,7.0,brown,12422.391189513477,not_married,midwest
64870,46,woman,8.0,brown,12422.391189513477,not_married,midwest
64871,27,woman,8.0,black,12422.391189513477,married,midwest
64872,40,man,11.0,black,25300.0,married,midwest
64873,31,woman,11.0,brown,6864.0,not_married,midwest
64874,55,man,5.0,indigenous,37968.0,married,midwest
64875,52,woman,5.0,brown,12422.391189513477,married,midwest
64876,28,woman,11.0,brown,8371.19921875,not_married,midwest
64877,20,man,13.0,brown,12422.391189513477,not_married,midwest
64878,33,woman,11.0,brown,12422.391189513477,not_married,midwest
64879,57,man,10.0,brown,12422.391189513477,not_married,midwest
64880,54,woman,14.0,brown,33900.0,not_married,midwest
64881,30,man,14.0,brown,7194.0,not_married,midwest
64882,31,woman,14.0,brown,30415.08203125,not_married,midwest
64883,26,woman,11.0,white,12422.391189513477,married,midwest
64884,34,man,11.0,black,14388.0,married,midwest
64885,41,woman,5.0,white,3150.0,not_married,midwest
64886,54,woman,5.0,white,4440.0,not_married,midwest
64887,32,man,11.0,brown,5328.0,not_married,midwest
64888,31,woman,5.0,white,12422.391189513477,not_married,midwest
64889,26,woman,12.0,brown,12422.391189513477,not_married,midwest
64890,23,woman,7.0,white,12422.391189513477,not_married,midwest
64891,56,man,5.0,brown,2544.0,married,midwest
64892,55,woman,5.0,black,5378.400390625,married,midwest
64893,25,woman,11.0,brown,7471.19970703125,not_married,midwest
64894,42,woman,7.0,brown,8580.0,not_married,midwest
64895,23,woman,15.0,brown,44850.0,not_married,midwest
64896,20,woman,12.0,yellow,12422.391189513477,not_married,midwest
64897,34,woman,11.0,white,12216.7197265625,not_married,midwest
64898,49,man,11.0,white,36720.0,married,midwest
64899,37,woman,7.0,black,12422.391189513477,married,midwest
64900,28,woman,11.0,brown,5088.0,not_married,midwest
64902,32,man,5.0,white,25200.0,married,midwest
64903,29,woman,15.0,brown,35100.0,not_married,midwest
64904,27,man,11.0,brown,12422.391189513477,not_married,midwest
64905,27,man,13.0,brown,3790.7998046875,not_married,midwest
64906,45,man,5.0,white,7560.0,married,midwest
64907,30,woman,5.0,brown,3465.0,married,midwest
64908,29,man,11.0,brown,18848.279296875,married,midwest
64909,22,woman,7.0,black,12422.391189513477,married,midwest
64910,36,man,11.0,white,36444.0,married,midwest
64911,39,woman,12.0,brown,12422.391189513477,married,midwest
64912,26,woman,11.0,brown,6930.0,not_married,midwest
64913,50,man,11.0,white,12422.391189513477,not_married,midwest
64914,41,woman,15.0,brown,35316.0,not_married,midwest
64915,37,woman,15.0,brown,70632.0,not_married,midwest
64916,36,man,11.0,brown,12422.391189513477,not_married,midwest
64917,23,man,11.0,white,6174.0,married,midwest
64918,22,woman,13.0,brown,3760.0,married,midwest
64919,38,man,6.0,white,18720.0,married,midwest
64920,44,woman,11.0,brown,1248.0,married,midwest
64921,25,woman,15.0,white,12422.391189513477,not_married,midwest
64922,38,woman,11.0,brown,12422.391189513477,not_married,midwest
64923,44,woman,11.0,brown,3150.0,married,midwest
64924,50,man,11.0,white,34008.0,married,midwest
64925,57,woman,11.0,brown,12422.391189513477,married,midwest
64926,40,man,5.0,white,9417.599609375,married,midwest
64927,28,man,12.0,brown,12818.3994140625,not_married,midwest
64928,39,man,6.0,white,9417.599609375,not_married,midwest
64929,39,woman,11.0,brown,12348.0,married,midwest
64930,39,man,11.0,brown,12422.391189513477,married,midwest
64931,55,man,7.0,brown,12422.391189513477,married,midwest
64932,48,woman,10.0,white,5428.2001953125,married,midwest
64933,24,woman,14.0,white,12422.391189513477,not_married,midwest
64934,41,woman,5.0,brown,6363.0,not_married,midwest
64935,20,woman,10.0,white,7396.19970703125,not_married,midwest
64936,32,woman,11.0,brown,11088.0,not_married,midwest
64937,55,man,5.0,brown,16800.0,married,midwest
64938,42,woman,5.0,white,12422.391189513477,married,midwest
64939,55,man,10.0,brown,12422.391189513477,married,midwest
64940,49,woman,8.0,white,5229.0,married,midwest
64941,26,man,10.0,white,13708.80078125,not_married,midwest
64942,54,woman,7.0,brown,12480.0,not_married,midwest
64943,27,man,11.0,white,12422.391189513477,not_married,midwest
64944,47,woman,5.0,white,5951.8203125,not_married,midwest
64945,23,man,11.0,white,5617.35009765625,not_married,midwest
64946,42,man,8.0,brown,435.75,not_married,midwest
64947,22,man,11.0,brown,12422.391189513477,not_married,midwest
64948,23,man,12.0,brown,12422.391189513477,not_married,midwest
64949,53,woman,9.0,white,12422.391189513477,not_married,midwest
64950,35,man,11.0,brown,5328.0,not_married,midwest
64951,51,man,7.0,white,12422.391189513477,married,midwest
64952,49,woman,11.0,brown,34008.0,married,midwest
64953,22,woman,15.0,white,8400.0,not_married,midwest
64954,55,man,5.0,brown,12422.391189513477,married,midwest
64955,52,woman,7.0,black,3921.75,married,midwest
64956,48,woman,8.0,white,236.8999938964844,not_married,midwest
64957,29,man,11.0,brown,12422.391189513477,not_married,midwest
64958,27,man,11.0,white,12422.391189513477,not_married,midwest
64959,24,man,5.0,white,957.5999755859376,not_married,midwest
64960,50,woman,9.0,brown,4944.0,not_married,midwest
64961,29,woman,8.0,white,12422.391189513477,not_married,midwest
64962,23,woman,5.0,white,12422.391189513477,not_married,midwest
64963,20,man,7.0,white,12422.391189513477,not_married,midwest
64964,23,man,11.0,brown,1439.550048828125,married,midwest
64965,22,woman,11.0,brown,12422.391189513477,married,midwest
64966,35,woman,8.0,brown,5129.400390625,not_married,midwest
64967,30,woman,11.0,white,10856.400390625,not_married,midwest
64968,24,man,11.0,brown,12422.391189513477,not_married,midwest
64969,32,man,11.0,black,6174.0,married,midwest
64970,30,woman,11.0,black,12422.391189513477,married,midwest
64971,59,man,9.0,brown,8190.0,married,midwest
64972,54,woman,5.0,brown,12422.391189513477,married,midwest
64973,35,woman,5.0,white,1035.0,not_married,midwest
64974,32,woman,10.0,brown,12422.391189513477,not_married,midwest
64975,29,man,10.0,brown,12422.391189513477,not_married,midwest
64976,34,man,5.0,brown,12422.391189513477,not_married,midwest
64977,37,man,7.0,brown,9984.0,not_married,midwest
64978,42,woman,12.0,white,3453.0,not_married,midwest
64979,35,woman,9.0,white,2496.0,not_married,midwest
64980,56,woman,9.0,white,12422.391189513477,not_married,midwest
64981,28,man,14.0,white,12422.391189513477,not_married,midwest
64982,23,man,11.0,black,12422.391189513477,not_married,midwest
64983,31,woman,11.0,white,12422.391189513477,not_married,midwest
64984,28,man,11.0,white,11340.0,not_married,midwest
64985,46,man,11.0,black,8190.0,not_married,midwest
64986,28,man,9.0,brown,7848.0,not_married,midwest
64987,39,man,5.0,white,12600.0,married,midwest
64988,26,woman,10.0,brown,68513.0390625,married,midwest
64989,59,woman,5.0,black,12422.391189513477,married,midwest
64990,43,man,5.0,black,12422.391189513477,married,midwest
64991,38,woman,10.0,black,5775.0,not_married,midwest
64992,26,man,8.0,black,5775.0,not_married,midwest
64993,30,woman,6.0,black,12422.391189513477,not_married,midwest
64994,28,man,15.0,black,44520.0,not_married,midwest
